individual,height_cm,sla,ldmc,species_full,lma,treatment,block,plot,vwc,sample_id,c,n,pH,doc_mg_g,tdn_mg_g,din_mg_g,don_mg_g,nh4_mg_g,nh4_n_mg_g,no3_mg_g,no3_n_mg_g,na_mg_g,k_mg_g,mg_mg_g,ca_mg_g,cl_mg_g,po4_mg_g,so4_mg_g,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF,ectomycorrhizae_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,pcaf,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c,total_n,DOC,TDN,ammonium,nitrate,potassium,calcium,phosphate,sulfate,cations,DIN,DON
1,11,0.10194500009238164,239.7272894785333,Oreochrysum parryi,0.00980921084009818,b,b1,b1d,15.5,CP_B1_B_D_5,1.59,0.07,6,136.5,12.47,1.77,10.7,0.52,0.41,6.01,1.36,3.91,27.07,3.3,17.57,10.67,13.46,4.86,9.12,7.12,25.4,24.3,16.3,17.2,74.6,75.7,5.36135785868205,5.19346995553804,0.991602593795555,0.990924402927368,0.902960028116178,0.900832229660065,3.5258130213939,3.80155131122625,86,170,0.948993093341719,0.959061342390522,39.94215,-105.950482,10.64211793861825,201.36265630016828,1,4.25,8,6.5291860677066555,3076,156.36265630016828,0,0.01672081,1.3403542370000001,3.0718517089999997,77.42141375099999,54.495509262999995,0.6861337160000001,3.062296961999999,20.552098292000004,39.37034206100002,44.5,5,14,0,22.5,2.744787543,0.20021673070287016,0.475059382,1.464766429,0.804961731,1.5876,0.0728,23.42,2.139,0.09,1.032,4.6450000000000005,3.015,2.309,0.8345,349.9597809248091,1.122,1.0169999999999997
2,16,0.10469013128898216,217.8757863739794,Oreochrysum parryi,0.00955199871934101,b,b1,b1d,15.5,CP_B1_B_D_5,1.59,0.07,6,136.5,12.47,1.77,10.7,0.52,0.41,6.01,1.36,3.91,27.07,3.3,17.57,10.67,13.46,4.86,9.12,7.12,25.4,24.3,16.3,17.2,74.6,75.7,5.36135785868205,5.19346995553804,0.991602593795555,0.990924402927368,0.902960028116178,0.900832229660065,3.5258130213939,3.80155131122625,86,170,0.948993093341719,0.959061342390522,39.94215,-105.950482,10.64211793861825,201.36265630016828,1,4.25,8,6.5291860677066555,3076,156.36265630016828,0,0.01672081,1.3403542370000001,3.0718517089999997,77.42141375099999,54.495509262999995,0.6861337160000001,3.062296961999999,20.552098292000004,39.37034206100002,44.5,5,14,0,22.5,2.744787543,0.20021673070287016,0.475059382,1.464766429,0.804961731,1.5876,0.0728,23.42,2.139,0.09,1.032,4.6450000000000005,3.015,2.309,0.8345,349.9597809248091,1.122,1.0169999999999997
3,14,0.11544488111159289,230.24404416037189,Oreochrysum parryi,0.00866214240398729,b,b1,b1d,15.5,CP_B1_B_D_5,1.59,0.07,6,136.5,12.47,1.77,10.7,0.52,0.41,6.01,1.36,3.91,27.07,3.3,17.57,10.67,13.46,4.86,9.12,7.12,25.4,24.3,16.3,17.2,74.6,75.7,5.36135785868205,5.19346995553804,0.991602593795555,0.990924402927368,0.902960028116178,0.900832229660065,3.5258130213939,3.80155131122625,86,170,0.948993093341719,0.959061342390522,39.94215,-105.950482,10.64211793861825,201.36265630016828,1,4.25,8,6.5291860677066555,3076,156.36265630016828,0,0.01672081,1.3403542370000001,3.0718517089999997,77.42141375099999,54.495509262999995,0.6861337160000001,3.062296961999999,20.552098292000004,39.37034206100002,44.5,5,14,0,22.5,2.744787543,0.20021673070287016,0.475059382,1.464766429,0.804961731,1.5876,0.0728,23.42,2.139,0.09,1.032,4.6450000000000005,3.015,2.309,0.8345,349.9597809248091,1.122,1.0169999999999997
4,13,0.12083609490017665,209.4960433152853,Oreochrysum parryi,0.0082756729338705,b,b1,b1d,15.5,CP_B1_B_D_5,1.59,0.07,6,136.5,12.47,1.77,10.7,0.52,0.41,6.01,1.36,3.91,27.07,3.3,17.57,10.67,13.46,4.86,9.12,7.12,25.4,24.3,16.3,17.2,74.6,75.7,5.36135785868205,5.19346995553804,0.991602593795555,0.990924402927368,0.902960028116178,0.900832229660065,3.5258130213939,3.80155131122625,86,170,0.948993093341719,0.959061342390522,39.94215,-105.950482,10.64211793861825,201.36265630016828,1,4.25,8,6.5291860677066555,3076,156.36265630016828,0,0.01672081,1.3403542370000001,3.0718517089999997,77.42141375099999,54.495509262999995,0.6861337160000001,3.062296961999999,20.552098292000004,39.37034206100002,44.5,5,14,0,22.5,2.744787543,0.20021673070287016,0.475059382,1.464766429,0.804961731,1.5876,0.0728,23.42,2.139,0.09,1.032,4.6450000000000005,3.015,2.309,0.8345,349.9597809248091,1.122,1.0169999999999997
1,17,0.12557837361667146,375.1217927898669,Vaccinium sp,0.00796315457192099,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
2,12,0.12742498863498988,339.6905361640878,Vaccinium sp,0.00784775428047719,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
3,19,0.1281183230363595,388.58024691358025,Vaccinium sp,0.00780528480470513,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
4,15,0.1380931905565522,384.1193067311568,Vaccinium sp,0.0072414866798988,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
4,9,0.12495809269919957,228.69251294930152,Oreochrysum parryi,0.0080026829667383809,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
3,7,0.18021881626485584,198.93719260557407,Oreochrysum parryi,0.00554881016713796,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
2,10,0.11299213250839192,234.53566182471027,Oreochrysum parryi,0.00885017370502083,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
1,10,0.1109459880897478,228.89196086771585,Oreochrysum parryi,0.00901339487094447,bm,b2,b2a,22.4,CP_B2_BM_A_5,4.45,0.09,6.17,59.18,8.86,1.52,7.33,0.65,0.5,4.52,1.02,3.51,32.77,2.74,13.75,8.44,11.21,12.06,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.55230314431113,5.59897270379311,0.993680653314739,0.99459237735352,0.911851243977516,0.931413051749456,3.0675127893519,3.32441385004228,119,155,0.905559444482551,0.914129798738971,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0,0.325520834,77.10905172299998,76.23922413900002,0.088910167,0.10551365,22.802038095,23.329741374999998,31.5,7.5,19.5,25.75,5.75,1.620013225,0.05789049128146554,0,3.317169934,0,4.4468,0.09110000000000001,10.53,1.5759,0.11499999999999999,0.804,5.83,2.446,1.995,2.146,344.9095918923862,0.919,0.6569
1,13,0.10683570907950549,386.7954911433173,Vaccinium sp,0.00936016626478152,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
2,10,0.18194280582522468,257.88900979325354,Vaccinium sp,0.00549623270601095,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
3,10,0.1096315213828847,378.59531772575247,Vaccinium sp,0.00912146422293576,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
4,13,0.12457624304568704,360.6514315734174,Vaccinium sp,0.00802721269763497,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
4,13,0.14825326554435403,201.05624015565647,Oreochrysum parryi,0.00674521398451639,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
3,15,0.2042443449363559,193.5920883289305,Oreochrysum parryi,0.00489609639038773,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
2,12,0.18144936933427636,192.7764565992866,Oreochrysum parryi,0.00551117925440536,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
1,14,0.14246233029866445,232.44786374413312,Oreochrysum parryi,0.00701939942933374,b,b2,b2b,15.1,CP_B2_B_B_5,1.49,0.03,6.05,134.53,12.16,1.7,10.46,0.28,0.22,6.55,1.48,2.9,21.94,3.32,17.9,10.07,12.29,8.31,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.3482578610454,5.65844292299791,0.988671992925546,0.993941840653289,0.886487887695194,0.91871331195333,3.9970530687746,3.70768893414689,168,144,0.96694145518528,0.954957707714612,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.01979179,0.9834548190000001,57.68119384199999,63.76836746499999,0.526461624,0.10413051000000001,41.772552743,35.14404720800001,30,7.5,38,3.5,13.5,4.137357236,0.4032760084479145,0.310112699,2.1480977230000002,0.113455866,1.4916,0.028999999999999998,23.64,2.136,0.05,1.1505,3.855,3.145,2.1590000000000003,1.4595,328.54538038311847,1.2005000000000001,0.9355
2,11,0.12448386090410976,199.41610574973643,Oreochrysum parryi,0.00803316986424692,m,b2,b2c,16.6,CP_B2_M_C_5,0.66,0.11,6.2,83.48,6.22,1.56,4.66,0.34,0.27,5.73,1.29,2.77,20.48,1.26,7.11,8.91,13.64,10.77,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.21854751979263,5.23823650533585,0.99117904646091,0.99058341655171,0.898953693193228,0.900487606526842,3.85509653826489,3.23722123589356,252,81,0.95984918418828,0.938160458667664,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.17711550599999998,0,63.694248875000014,50.13794105200001,0.18736185699999997,0.333962538,35.941273775999996,49.528096415,23.5,0,17.5,43,0.5,1.424614166,-0.40467963563905385,0,2.1072417889999997,0,0.6552,0.11090000000000003,14.61,1.088,0.06,1.003,3.585,1.245,2.3865,1.885,196.34358118871762,1.063,0.025000000000000133
1,16,0.118609671546706,205.828373015873,Oreochrysum parryi,0.00843101567485768,m,b2,b2c,16.6,CP_B2_M_C_5,0.66,0.11,6.2,83.48,6.22,1.56,4.66,0.34,0.27,5.73,1.29,2.77,20.48,1.26,7.11,8.91,13.64,10.77,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.21854751979263,5.23823650533585,0.99117904646091,0.99058341655171,0.898953693193228,0.900487606526842,3.85509653826489,3.23722123589356,252,81,0.95984918418828,0.938160458667664,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.17711550599999998,0,63.694248875000014,50.13794105200001,0.18736185699999997,0.333962538,35.941273775999996,49.528096415,23.5,0,17.5,43,0.5,1.424614166,-0.40467963563905385,0,2.1072417889999997,0,0.6552,0.11090000000000003,14.61,1.088,0.06,1.003,3.585,1.245,2.3865,1.885,196.34358118871762,1.063,0.025000000000000133
1,19,0.14122534884864482,345.31407457171645,Vaccinium sp,0.00708088178328189,m,b2,b2c,16.6,CP_B2_M_C_5,0.66,0.11,6.2,83.48,6.22,1.56,4.66,0.34,0.27,5.73,1.29,2.77,20.48,1.26,7.11,8.91,13.64,10.77,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.21854751979263,5.23823650533585,0.99117904646091,0.99058341655171,0.898953693193228,0.900487606526842,3.85509653826489,3.23722123589356,252,81,0.95984918418828,0.938160458667664,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.17711550599999998,0,63.694248875000014,50.13794105200001,0.18736185699999997,0.333962538,35.941273775999996,49.528096415,23.5,0,17.5,43,0.5,1.424614166,-0.40467963563905385,0,2.1072417889999997,0,0.6552,0.11090000000000003,14.61,1.088,0.06,1.003,3.585,1.245,2.3865,1.885,196.34358118871762,1.063,0.025000000000000133
2,11,0.10883174599046488,385.5551563061445,Vaccinium sp,0.0091884954238225,m,b2,b2c,16.6,CP_B2_M_C_5,0.66,0.11,6.2,83.48,6.22,1.56,4.66,0.34,0.27,5.73,1.29,2.77,20.48,1.26,7.11,8.91,13.64,10.77,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.21854751979263,5.23823650533585,0.99117904646091,0.99058341655171,0.898953693193228,0.900487606526842,3.85509653826489,3.23722123589356,252,81,0.95984918418828,0.938160458667664,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.17711550599999998,0,63.694248875000014,50.13794105200001,0.18736185699999997,0.333962538,35.941273775999996,49.528096415,23.5,0,17.5,43,0.5,1.424614166,-0.40467963563905385,0,2.1072417889999997,0,0.6552,0.11090000000000003,14.61,1.088,0.06,1.003,3.585,1.245,2.3865,1.885,196.34358118871762,1.063,0.025000000000000133
3,13,0.11708514946288344,364.07891365616194,Vaccinium sp,0.0085407927870221,m,b2,b2c,16.6,CP_B2_M_C_5,0.66,0.11,6.2,83.48,6.22,1.56,4.66,0.34,0.27,5.73,1.29,2.77,20.48,1.26,7.11,8.91,13.64,10.77,11.12,9.12,35.3,33,24.2,23.9,64.7,67,5.21854751979263,5.23823650533585,0.99117904646091,0.99058341655171,0.898953693193228,0.900487606526842,3.85509653826489,3.23722123589356,252,81,0.95984918418828,0.938160458667664,39.943024,-105.948452,19.045912599405945,115.85996565982639,-1.125,6.625,2,7.674187899619242,3058,70.85996565982639,0,0,0.17711550599999998,0,63.694248875000014,50.13794105200001,0.18736185699999997,0.333962538,35.941273775999996,49.528096415,23.5,0,17.5,43,0.5,1.424614166,-0.40467963563905385,0,2.1072417889999997,0,0.6552,0.11090000000000003,14.61,1.088,0.06,1.003,3.585,1.245,2.3865,1.885,196.34358118871762,1.063,0.025000000000000133
